TICKER,,ESTILO,STRIKE,A/I/O,ÚLTIMO,VARIAÇÃO,DATA,NEGÓCIOS,VOL.FINANCEIRO,VOLATILIDADE,DELTA,GAMMA,THETA($),THETA(%),VEGA
B285,0,E,2.85,I,,,,,,,,,,,
B325,0,E,3.25,I,,,,,,,,,,,
B365,0,E,3.65,I,,,,,,,,,,,
B405,0,E,4.05,I,,,,,,,,,,,
B445,0,E,4.45,A,,,,,,,,,,,
B465,0,E,4.65,O,,,,,,,,,,,
B485,0,E,4.85,O,0.17,,31/01/2023,1,170.0,0.474,0.5926,0.7976,-0.01,-0.0591,0.3982
B505,0,A,5.05,O,0.11,0.0,02/02/2023,1,99.0,0.46,0.3302,0.7868,-0.0084,-0.0763,0.3625
B525,0,A,5.25,O,0.07,,31/01/2023,1,700.0,,,,,,
B565,0,A,5.65,O,,,,,,,,,,,
B605,0,A,6.05,O,,,,,,,,,,,
B645,0,A,6.45,O,,,,,,,,,,,
B700,0,A,6.85,O,,,,,,,,,,,
