TICKER,,ESTILO,STRIKE,A/I/O,ÚLTIMO,VARIAÇÃO,DATA,NEGÓCIOS,VOL.FINANCEIRO,VOLATILIDADE,DELTA,GAMMA,THETA($),THETA(%),VEGA
C980,0,A,9.8,I,,,,,,,,,,,
C105,0,A,10.5,I,,,,,,,,,,,
C115,0,A,11.5,I,,,,,,,,,,,
C120,0,A,12.0,I,,,,,,,,,,,
C130,0,A,13.0,I,,,,,,,,,,,
C135,0,A,13.5,I,,,,,,,,,,,
C140,0,A,14.0,I,,,,,,,,,,,
C145,0,A,14.5,I,,,,,,,,,,,
C150,0,A,15.0,I,2.7,-0.036,15/02/2023,1,10800.0,,,,,,
C155,0,A,15.5,I,2.31,0.149,15/02/2023,1,693.0,,,,,,
C160,0,A,16.0,I,2.11,0.199,22/02/2023,2,421.0,0.393,0.8299,0.1214,-0.0184,-0.0087,1.3436
C165,0,A,16.5,I,1.99,0.053,17/02/2023,1,199.0,0.337,0.8763,0.1256,-0.0169,-0.0085,0.9866
C170,0,A,17.0,I,1.04,-0.399,22/02/2023,1,1456.0,0.339,0.8284,0.1536,-0.0191,-0.0184,1.2429
C175,1,A,17.5,I,0.97,-0.185,22/02/2023,22,35625.0,0.326,0.6931,0.2303,-0.022,-0.0227,1.6448
C180,1,A,18.0,A,0.68,-0.209,22/02/2023,33,61658.0,0.319,0.5689,0.2634,-0.0225,-0.033,1.8403
C185,1,A,18.5,O,0.43,-0.283,22/02/2023,17,8804.0,0.317,0.4343,0.2652,-0.0212,-0.0493,1.8418
C190,1,A,19.0,O,0.27,-0.289,22/02/2023,9,1864.0,0.32,0.3139,0.2372,-0.0185,-0.0686,1.6601
C195,0,A,19.5,O,0.17,-0.32,22/02/2023,11,1815.0,0.32,0.209,0.1921,-0.0146,-0.0859,1.3436
C200,0,A,20.0,O,0.1,-0.333,22/02/2023,3,389.0,0.321,0.1363,0.1454,-0.0109,-0.1095,1.0229
C205,0,A,20.5,O,0.07,-0.364,22/02/2023,5,803.0,0.346,0.0846,0.0966,-0.0081,-0.1159,0.7198
C210,0,A,21.0,O,0.03,-0.571,22/02/2023,2,6.0,0.343,0.0535,0.068,-0.0056,-0.1874,0.507
C215,0,A,21.5,O,0.05,0.0,17/02/2023,3,160.0,0.372,0.0438,0.0534,-0.0051,-0.1029,0.433
C217,0,E,21.75,O,0.05,0.0,17/02/2023,1,15.0,0.407,0.0603,0.0594,-0.0069,-0.1378,0.5901
C220,0,A,22.0,O,0.03,0.0,16/02/2023,6,438.0,0.377,0.0467,0.0518,-0.0053,-0.1765,0.4882
C225,0,A,22.5,O,0.11,0.1,26/01/2023,1,781.0,0.349,0.0917,0.0703,-0.0067,-0.0611,1.104
C235,0,A,23.5,O,0.06,,24/01/2023,1,1200.0,0.362,0.0779,0.0572,-0.0061,-0.101,1.0242
C245,0,A,24.5,O,,,,,,,,,,,
C255,0,A,25.5,O,,,,,,,,,,,
C265,0,A,26.5,O,,,,,,,,,,,
C275,0,A,27.5,O,,,,,,,,,,,
