TICKER,,ESTILO,STRIKE,A/I/O,ÚLTIMO,VARIAÇÃO,DATA,NEGÓCIOS,VOL.FINANCEIRO,VOLATILIDADE,DELTA,GAMMA,THETA($),THETA(%),VEGA
O829,0,E,8.29,O,0.01,-0.75,03/01/2023,3,218.0,1.07625,-0.0034,0.0008,-0.0012,-0.1226,0.1192
O148,0,E,18.49,O,,,,,,,,,,,
O194,0,E,19.49,O,,,,,,0.64531,-0.0299,0.0101,-0.0064,,0.7098
O204,0,E,20.49,O,0.02,0.0,14/02/2023,2,400.0,0.615,-0.0104,0.0052,-0.0033,-0.166,0.2391
O209,0,E,20.99,O,0.08,-0.2,08/02/2023,1,24.0,0.65375,-0.0153,0.0074,-0.0053,-0.0664,0.3071
O214,0,E,21.49,O,,,,,,0.61937,-0.0155,0.0075,-0.005,,0.3228
O219,0,E,21.99,O,0.05,-0.5833,14/02/2023,1,100.0,0.5825,-0.0183,0.0104,-0.0057,-0.1145,0.3313
O224,0,E,22.49,O,0.17,0.0,03/02/2023,16,5448.0,0.5775,-0.0181,0.0102,-0.0057,-0.0338,0.3355
O229,0,E,22.99,O,0.25,,20/01/2023,34,5218.0,0.555,-0.0186,0.0108,-0.0057,-0.0228,0.3469
O234,0,E,23.49,O,0.08,0.6,22/02/2023,3,756.0,0.51812,-0.0228,0.0138,-0.0062,-0.0779,0.4092
O239,0,E,23.99,O,0.1,0.25,22/02/2023,2,1000.0,0.52656,-0.0362,0.02,-0.0092,-0.0922,0.5985
O244,0,E,24.49,O,0.12,0.2,22/02/2023,3,450.0,0.50469,-0.0429,0.024,-0.0101,-0.0844,0.6891
O249,0,E,24.99,O,0.14,0.1667,22/02/2023,16,4284.0,0.49609,-0.0567,0.0304,-0.0124,-0.0882,0.8598
O25,0,E,25.49,O,0.16,0.2308,22/02/2023,1,1760.0,0.47891,-0.0713,0.0377,-0.0141,-0.0884,1.0275
O259,0,E,25.99,O,0.17,-0.1053,17/02/2023,23,5516.0,0.4675,-0.0902,0.0461,-0.0164,-0.0963,1.2276
O264,0,E,26.49,O,0.3,-0.0909,22/02/2023,2,990.0,0.45266,-0.112,0.0557,-0.0184,-0.0614,1.4388
O269,0,E,26.99,O,0.41,0.5185,22/02/2023,1,41.0,0.44594,-0.1432,0.0671,-0.0213,-0.052,1.707
O260,0,E,27.49,O,0.52,0.4054,22/02/2023,4,1642.0,0.43492,-0.1789,0.0796,-0.0237,-0.0456,1.9733
O279,1,E,27.99,O,0.66,0.375,22/02/2023,3,1633.0,0.42789,-0.2219,0.0921,-0.0262,-0.0397,2.2464
O284,1,E,28.49,A,0.89,0.459,22/02/2023,6,5340.0,0.42188,-0.2714,0.1041,-0.0283,-0.0317,2.5026
O28,1,E,28.99,A,1.07,0.3375,22/02/2023,9,19338.0,0.41922,-0.3274,0.1141,-0.03,-0.028,2.7253
O294,1,E,29.49,A,1.32,0.3608,22/02/2023,16,33288.0,0.42375,-0.3885,0.1198,-0.0315,-0.0238,2.8933
O287,0,E,29.99,I,1.6,0.3333,22/02/2023,23,61356.0,0.41031,-0.5566,0.1273,-0.0263,-0.0165,2.9849
O304,0,E,30.49,I,1.46,0.1145,17/02/2023,46,129301.0,0.41039,-0.5123,0.1216,-0.0272,-0.0186,3.1876
O299,0,E,30.99,I,1.78,-0.0964,14/02/2023,1,2670.0,0.42703,-0.5283,0.1071,-0.0256,-0.0144,3.4623
O305,0,E,31.49,I,2.06,,23/01/2023,51,67048.0,0.44543,-0.5182,0.0784,-0.0183,-0.0089,4.5505
O317,0,E,31.99,I,1.61,-0.5975,16/02/2023,1,1127.0,0.44531,-0.5554,0.0777,-0.0173,-0.0107,4.5113
O324,0,E,32.49,I,,,,,,,,,,,
O32,0,E,32.99,I,4.4,,06/02/2023,1,2200.0,,,,,,
O334,0,E,33.49,I,,,,,,,,,,,
O33,0,E,33.99,I,,,,,,,,,,,
O349,0,E,34.99,I,,,,,,,,,,,
O35,0,E,35.99,I,,,,,,,,,,,
O369,0,E,36.99,I,,,,,,,,,,,
O379,0,E,37.99,I,7.71,,27/01/2023,1,5397.0,,,,,,
O383,0,E,38.49,I,,,,,,,,,,,
O389,0,E,38.99,I,,,,,,,,,,,
O392,0,E,39.24,I,,,,,,,,,,,
O394,0,E,39.49,I,,,,,,,,,,,
O430,0,E,39.74,I,11.18,0.234,17/11/2022,1,1118.0,,,,,,
O402,0,E,40.24,I,,,,,,,,,,,
O407,0,E,40.74,I,,,,,,,,,,,
O412,0,E,41.24,I,,,,,,,,,,,
O417,0,E,41.74,I,,,,,,,,,,,
O422,0,E,42.24,I,,,,,,,,,,,
O427,0,E,42.74,I,,,,,,,,,,,
