TICKER,,ESTILO,STRIKE,A/I/O,ÚLTIMO,VARIAÇÃO,DATA,NEGÓCIOS,VOL.FINANCEIRO,VOLATILIDADE,DELTA,GAMMA,THETA($),THETA(%),VEGA
O302,0,E,30.25,O,0.04,-0.6364,22/02/2023,5,1053.0,,,,,,
O307,0,E,30.75,O,0.07,-0.5333,22/02/2023,2,785.0,,,,,,
O312,0,E,31.25,O,0.2,,14/02/2023,1,20.0,,,,,,
O317,0,E,31.75,O,0.29,-0.2564,22/02/2023,1,145.0,,,,,,
O322,0,E,32.25,O,0.42,2.0,22/02/2023,1,210.0,0.41469,-0.198,0.0663,-0.0237,-0.0565,2.815
O327,0,E,32.75,O,0.53,0.7667,22/02/2023,7,5860.0,0.40016,-0.1838,0.0662,-0.0229,-0.0432,2.6689
O332,0,E,33.25,O,0.7,0.4583,22/02/2023,1,140.0,0.39773,-0.2839,0.0944,-0.03,-0.0429,3.0593
O335,0,E,33.5,O,0.71,0.6136,22/02/2023,8,2326.0,0.39211,-0.3119,0.1001,-0.0305,-0.0429,3.1891
O337,0,E,33.75,O,0.5,-0.1803,17/02/2023,1,300.0,0.38914,-0.3373,0.1041,-0.0309,-0.0617,3.2932
O340,1,E,34.0,O,0.89,0.78,22/02/2023,6,2675.0,0.38578,-0.3636,0.1079,-0.031,-0.0348,3.3842
O342,0,E,34.25,A,1.01,0.9423,22/02/2023,4,7677.0,0.38344,-0.3909,0.1111,-0.0311,-0.0308,3.4613
O345,1,E,34.5,A,1.07,0.4079,22/02/2023,5,91941.0,0.3832,-0.4181,0.113,-0.0312,-0.0291,3.5215
O347,0,E,34.75,A,1.25,0.4368,22/02/2023,11,48330.0,0.38148,-0.4477,0.115,-0.0309,-0.0247,3.5656
O350,1,E,35.0,A,1.34,0.5765,22/02/2023,13,6830.0,0.37895,-0.4777,0.1166,-0.0302,-0.0226,3.5899
O352,0,E,35.25,A,1.51,0.5895,22/02/2023,72,76123.0,0.37711,-0.5056,0.1173,-0.0295,-0.0195,3.5962
O355,1,E,35.5,I,1.64,0.5922,22/02/2023,11,10270.0,0.37609,-0.5357,0.1172,-0.0286,-0.0174,3.5812
O357,0,E,35.75,I,1.68,0.5413,22/02/2023,3,5086.0,0.38352,-0.5473,0.1142,-0.0291,-0.0173,3.5836
O360,0,E,36.0,I,1.92,0.561,22/02/2023,14,15412.0,0.37684,-0.5906,0.1144,-0.0266,-0.0139,3.5034
O362,0,E,36.25,I,2.07,0.5923,22/02/2023,69,71836.0,0.37523,-0.6049,0.1134,-0.0259,-0.0125,3.4835
O365,0,E,36.5,I,1.4,-0.1667,17/02/2023,10,11290.0,0.37461,-0.6321,0.1112,-0.0244,-0.0174,3.4094
O367,0,E,36.75,I,1.89,0.4,14/02/2023,8,16265.0,0.38277,-0.5723,0.1003,-0.0243,-0.0129,4.0085
O370,0,E,37.0,I,2.65,0.4402,16/02/2023,5,7380.0,0.38344,-0.6874,0.1023,-0.0216,-0.0082,3.1953
O372,0,E,37.25,I,1.88,0.175,15/02/2023,3,5800.0,0.38008,-0.6208,0.098,-0.0219,-0.0116,3.8874
O375,0,E,37.5,I,3.09,0.2023,15/02/2023,1,309.0,0.36398,-0.6097,0.1097,-0.0242,-0.0078,3.6892
O377,0,E,37.75,I,2.1,-0.125,17/02/2023,1,420.0,0.37148,-0.6825,0.0987,-0.0192,-0.0092,3.4656
O380,0,E,38.0,I,3.08,0.2126,22/02/2023,1,2464.0,0.38176,-0.751,0.0913,-0.0163,-0.0053,2.8851
