TICKER,,ESTILO,STRIKE,A/I/O,ÚLTIMO,VARIAÇÃO,DATA,NEGÓCIOS,VOL.FINANCEIRO,VOLATILIDADE,DELTA,GAMMA,THETA($),THETA(%),VEGA
A75,0,A,7.45,I,0.75,0.596,05/01/2023,9,700.0,0.45,0.8211,0.2445,-0.0098,-0.0131,0.621
A765,0,A,7.65,I,0.37,-0.051,04/01/2023,7,13186.0,0.4,0.7222,0.5045,-0.013,-0.0352,0.5577
A780,0,A,7.85,I,0.35,0.458,05/01/2023,12,12513.0,0.399,0.6612,0.5456,-0.0138,-0.0395,0.6154
A800,0,A,8.05,I,0.39,0.258,06/01/2023,8,16969.0,0.372,0.6825,0.5818,-0.0138,-0.0353,0.5872
A820,0,A,8.25,A,0.25,0.389,06/01/2023,8,13861.0,0.368,0.5573,0.6505,-0.0143,-0.0574,0.6504
A845,0,A,8.45,O,0.16,0.778,06/01/2023,10,8249.0,0.364,0.4265,0.6538,-0.0136,-0.0849,0.646
A865,0,A,8.65,O,0.1,2.333,06/01/2023,9,3444.0,0.364,0.3001,0.58,-0.0117,-0.1172,0.5722
A875,0,E,8.75,O,0.08,0.333,06/01/2023,4,824.0,0.369,0.2556,0.5292,-0.0109,-0.1359,0.5296
A880,0,A,8.85,O,0.08,1.667,06/01/2023,1,8.0,0.36,0.2024,0.4754,-0.0092,-0.1155,0.4645
A895,0,E,8.95,O,0.05,0.0,06/01/2023,2,655.0,0.379,0.1585,0.3891,-0.0082,-0.164,0.3964
A900,0,A,9.05,O,0.04,1.0,06/01/2023,1,12.0,0.382,0.1312,0.339,-0.0073,-0.1813,0.3494
A925,0,A,9.25,O,0.03,-0.25,06/01/2023,1,18.0,0.367,0.0756,0.2356,-0.0046,-0.1546,0.2344
A935,0,E,9.35,O,0.03,-0.25,06/01/2023,1,300.0,0.392,0.072,0.2122,-0.0048,-0.1584,0.2261
A940,0,A,9.45,O,0.01,-0.5,03/01/2023,1,16.0,0.436,0.0521,0.1508,-0.004,-0.3986,0.1725
A955,0,E,9.55,O,0.01,-0.5,05/01/2023,1,1.0,,,,,,
A960,0,A,9.65,O,0.01,-0.5,06/01/2023,1,1.0,0.45,0.0502,0.1399,-0.004,-0.4044,0.1701
A985,0,A,9.85,O,0.04,1.0,29/12/2022,1,24.0,0.38,0.0612,0.1549,-0.0034,-0.0856,0.2489
A100,0,A,10.05,O,,,,,,0.396,0.0587,0.1422,-0.0035,,0.2437
A118,0,E,11.8,O,,,,,,,,,,,
