TICKER,,ESTILO,STRIKE,A/I/O,ÚLTIMO,VARIAÇÃO,DATA,NEGÓCIOS,VOL.FINANCEIRO,VOLATILIDADE,DELTA,GAMMA,THETA($),THETA(%),VEGA
C200,0,A,20.0,I,,,,,,,,,,,
C205,0,A,20.5,I,,,,,,,,,,,
C210,0,A,21.0,I,,,,,,,,,,,
C215,0,A,21.5,I,,,,,,,,,,,
C217,0,E,21.75,I,4.92,0.004,07/02/2023,1,984.0,,,,,,
C220,0,A,22.0,I,,,,,,,,,,,
C225,0,A,22.5,I,,,,,,,,,,,
C230,0,A,23.0,I,,,,,,,,,,,
C235,0,A,23.5,I,,,,,,,,,,,
C240,0,A,24.0,I,,,,,,,,,,,
C242,0,E,24.25,I,,,,,,0.297,0.9086,0.0777,-0.0214,,1.1685
C245,0,A,24.5,I,1.66,-0.285,22/02/2023,11,1817.0,0.289,0.8918,0.0905,-0.0222,-0.0134,1.3217
C250,0,A,25.0,I,,,,,,,,,,,
C255,1,A,25.5,A,0.94,-0.457,22/02/2023,24,4249.0,0.24,0.6315,0.2421,-0.0267,-0.0285,2.4466
C260,1,A,26.0,A,0.69,-0.395,22/02/2023,140,292721.0,0.244,0.5062,0.2519,-0.0265,-0.0384,2.5882
C265,1,A,26.5,O,0.47,-0.447,22/02/2023,121,56305.0,0.245,0.3851,0.24,-0.0242,-0.0515,2.4804
C270,1,A,27.0,O,0.3,-0.565,22/02/2023,91,108905.0,0.25,0.2781,0.2069,-0.0208,-0.0692,2.1762
C275,1,A,27.5,O,0.19,-0.604,22/02/2023,114,19133.0,0.253,0.1929,0.1667,-0.0167,-0.0878,1.7763
C280,0,A,28.0,O,0.12,-0.657,22/02/2023,37,4004.0,0.257,0.1292,0.1261,-0.0128,-0.1063,1.3664
C285,0,A,28.5,O,0.09,-0.571,22/02/2023,14,1836.0,0.278,0.2021,0.1432,-0.0182,-0.2022,1.9914
C290,0,A,29.0,O,0.07,-0.533,22/02/2023,3,879.0,0.284,0.0641,0.0682,-0.0081,-0.1155,0.8133
C295,0,A,29.5,O,0.06,-0.454,22/02/2023,2,348.0,0.283,0.1093,0.0909,-0.0117,-0.1944,1.3596
C300,0,A,30.0,O,0.04,-0.556,22/02/2023,7,134.0,0.266,0.0302,0.039,-0.0042,-0.1043,0.451
C305,0,A,30.5,O,0.05,-0.375,22/02/2023,2,64.0,0.278,0.1094,0.0794,-0.0104,-0.2075,1.5877
C307,0,E,30.75,O,0.06,0.0,22/02/2023,1,12.0,0.287,0.0797,0.0607,-0.0081,-0.1345,1.2633
C310,0,A,31.0,O,0.03,-0.25,22/02/2023,2,21.0,0.316,0.0448,0.0422,-0.0065,-0.2169,0.6693
C315,0,A,31.5,O,0.02,-0.714,22/02/2023,2,7.0,0.274,0.1504,0.0896,-0.0127,-0.6346,2.2215
C320,0,A,32.0,O,0.03,-0.25,17/02/2023,1,24.0,0.28,0.145,0.0792,-0.0118,-0.3918,2.3468
C325,0,A,32.5,O,0.16,-0.36,27/01/2023,1,320.0,,,,,,
C330,0,A,33.0,O,0.05,,10/02/2023,1,5.0,,,,,,
C335,0,A,33.5,O,0.1,,27/01/2023,1,100.0,,,,,,
C340,0,A,34.0,O,0.02,0.0,17/02/2023,1,10.0,0.339,0.0197,0.0168,-0.003,-0.1505,0.4034
C345,0,A,34.5,O,0.01,-0.5,09/02/2023,1,20.0,0.327,0.047,0.0304,-0.0056,-0.5619,0.9685
