TICKER,,ESTILO,STRIKE,A/I/O,ÚLTIMO,VARIAÇÃO,DATA,NEGÓCIOS,VOL.FINANCEIRO,VOLATILIDADE,DELTA,GAMMA,THETA($),THETA(%),VEGA
O172,0,E,17.22,O,,,,,,,,,,,
O177,0,E,17.72,O,,,,,,,,,,,
O182,0,E,18.22,O,,,,,,,,,,,
O187,0,E,18.72,O,,,,,,,,,,,
O210,0,E,18.97,O,0.01,-0.5,08/02/2023,1,1.0,,,,,,
O192,0,E,19.22,O,,,,,,,,,,,
O218,0,E,19.72,O,,,,,,,,,,,
O202,0,E,20.22,O,,,,,,,,,,,
O228,0,E,20.72,O,1.91,,15/09/2022,1,955.0,,,,,,
O212,0,E,21.22,O,0.05,,09/02/2023,3,105.0,,,,,,
O238,0,E,21.72,O,0.02,-0.9886,06/02/2023,11,638.0,0.52187,-0.0203,0.0129,-0.0052,-0.2591,0.3591
O222,0,E,22.22,O,0.04,-0.2,17/02/2023,10,1080.0,0.47062,-0.0198,0.0145,-0.0046,-0.1161,0.3373
O245,0,E,22.47,O,0.04,-0.3333,16/02/2023,3,348.0,0.465,-0.0235,0.017,-0.0053,-0.1324,0.3902
O248,0,E,22.72,O,0.04,-0.2,17/02/2023,3,336.0,0.46,-0.0272,0.0193,-0.0059,-0.1479,0.4418
O232,0,E,23.22,O,0.05,-0.375,17/02/2023,3,55.0,0.44687,-0.038,0.0263,-0.0075,-0.1504,0.582
O258,0,E,23.72,O,0.08,0.1429,22/02/2023,3,639.0,0.435,-0.0521,0.0348,-0.0094,-0.117,0.7497
O223,0,E,23.97,O,0.09,-0.1,22/02/2023,2,271.0,0.43125,-0.062,0.0403,-0.0106,-0.1177,0.8595
O242,0,E,24.22,O,0.1,-0.2308,22/02/2023,7,1818.0,0.42547,-0.072,0.0458,-0.0117,-0.1168,0.9652
O244,0,E,24.47,O,0.13,-0.0714,22/02/2023,4,760.0,0.42281,-0.0843,0.052,-0.013,-0.1003,1.0886
O280,0,E,24.72,O,0.15,-0.0625,22/02/2023,13,10516.0,0.42,-0.0993,0.0591,-0.0145,-0.0969,1.2282
O249,0,E,24.97,O,0.18,0.0588,22/02/2023,35,6929.0,0.41578,-0.1141,0.066,-0.0158,-0.0879,1.3584
O252,0,E,25.22,O,0.21,0.1053,22/02/2023,22,16906.0,0.41078,-0.1316,0.0738,-0.0172,-0.0817,1.5012
O254,0,E,25.47,O,0.23,0.0455,22/02/2023,18,32277.0,0.41,-0.1526,0.0818,-0.0188,-0.0818,1.6595
