TICKER,,ESTILO,STRIKE,A/I/O,ÚLTIMO,VARIAÇÃO,DATA,NEGÓCIOS,VOL.FINANCEIRO,VOLATILIDADE,DELTA,GAMMA,THETA($),THETA(%),VEGA
O900,0,E,9.0,O,,,,,,,,,,,
O110,0,E,11.0,O,0.01,-0.9286,26/01/2023,1,2.0,,,,,,
O120,0,E,12.0,O,0.6,-0.0164,06/01/2023,1,60.0,,,,,,
O130,0,E,13.0,O,0.08,-0.4667,17/02/2023,5,128.0,0.39375,-0.2567,0.1775,-0.0083,-0.1043,1.4854
O140,0,E,14.0,A,0.38,-0.0732,17/02/2023,3,2739.0,0.39797,-0.3435,0.2078,-0.0106,-0.028,1.6357
O150,0,E,15.0,I,0.6,-0.2593,17/02/2023,1,60.0,0.40875,-0.6661,0.2156,-0.0082,-0.0137,1.5018
O160,0,E,16.0,I,1.52,-0.2692,08/02/2023,3,960.0,0.37203,-0.5906,0.1912,-0.0065,-0.0043,2.1235
O170,0,E,17.0,I,,,,,,,,,,,
O180,0,E,18.0,I,3.4,0.3077,17/02/2023,7,2385.0,,,,,,
O200,0,E,20.0,I,,,,,,,,,,,
O220,0,E,22.0,I,,,,,,,,,,,
O240,0,E,24.0,I,,,,,,,,,,,
O260,0,E,26.0,I,,,,,,,,,,,
