TICKER,,ESTILO,STRIKE,A/I/O,ÚLTIMO,VARIAÇÃO,DATA,NEGÓCIOS,VOL.FINANCEIRO,VOLATILIDADE,DELTA,GAMMA,THETA($),THETA(%),VEGA
U245,0,E,24.46,O,0.3,,15/07/2022,1,300.0,,,,,,
U329,0,E,32.96,O,0.03,-0.9118,01/09/2022,8,1415.0,0.51828,-0.0549,0.0172,-0.0143,-0.4767,1.3861
U384,0,E,38.46,O,,,,,,,,,,,
U389,0,E,38.96,O,0.21,,30/08/2022,1,210.0,,,,,,
U394,0,E,39.46,O,0.42,,01/09/2022,7,3040.0,,,,,,
U399,0,E,39.96,O,0.17,-0.4688,06/09/2022,2,380.0,,,,,,
U404,0,E,40.46,O,0.21,,13/09/2022,1,210.0,,,,,,
U409,0,E,40.96,A,0.5,-0.375,13/09/2022,1,50.0,,,,,,
U414,0,E,41.46,A,0.47,-0.3188,13/09/2022,1,470.0,,,,,,
U419,0,E,41.96,A,,,,,,,,,,,
U424,0,E,42.46,I,,,,,,,,,,,
U429,0,E,42.96,I,,,,,,,,,,,
U434,0,E,43.46,I,,,,,,,,,,,
U439,0,E,43.96,I,,,,,,,,,,,
