TICKER,,ESTILO,STRIKE,A/I/O,ÚLTIMO,VARIAÇÃO,DATA,NEGÓCIOS,VOL.FINANCEIRO,VOLATILIDADE,DELTA,GAMMA,THETA($),THETA(%),VEGA
O130,0,E,1.3,O,,,,,,,,,,,
O149,0,E,1.5,O,,,,,,,,,,,
O170,0,E,1.7,O,,,,,,,,,,,
O190,0,E,1.9,O,0.07,,09/02/2023,2,2854.0,0.595,-0.2506,1.0303,-0.0028,-0.0395,0.1652
O199,0,E,2.0,A,0.09,,09/02/2023,1,81.0,0.57625,-0.3939,1.2989,-0.0031,-0.0342,0.1978
O210,0,E,2.1,I,0.13,,09/02/2023,1,117.0,0.545,-0.5314,1.4196,-0.0028,-0.0217,0.2044
O220,0,E,2.2,I,0.13,0.0833,01/02/2023,1,6500.0,0.56125,-0.5251,1.0467,-0.0022,-0.017,0.2698
O230,0,E,2.3,I,,,,,,,,,,,
O240,0,E,2.4,I,,,,,,0.57875,-0.4976,0.8758,-0.0024,,0.314
O249,0,E,2.5,I,,,,,,,,,,,
O260,0,E,2.6,I,,,,,,,,,,,
O270,0,E,2.7,I,,,,,,,,,,,
O280,0,E,2.8,I,,,,,,,,,,,
O290,0,E,2.9,I,,,,,,,,,,,
O299,0,E,3.0,I,,,,,,,,,,,
O320,0,E,3.2,I,,,,,,,,,,,
O340,0,E,3.4,I,,,,,,,,,,,
O460,0,E,4.6,I,,,,,,,,,,,
