TICKER,,ESTILO,STRIKE,A/I/O,ÚLTIMO,VARIAÇÃO,DATA,NEGÓCIOS,VOL.FINANCEIRO,VOLATILIDADE,DELTA,GAMMA,THETA($),THETA(%),VEGA
M120,0,E,11.95,O,0.2,,18/10/2022,1,20000.0,,,,,,
M170,0,E,16.95,O,0.12,-0.52,21/12/2022,1,72.0,,,,,,
M180,0,E,17.95,O,0.16,-0.0588,23/12/2022,1,64.0,0.44406,-0.4884,0.1585,-0.014,-0.0876,2.2595
M185,0,E,18.45,O,0.7,,16/12/2022,1,350.0,0.43008,-0.3617,0.1488,-0.0155,-0.0222,2.1936
M190,0,E,18.95,O,0.2,-0.2857,23/12/2022,5,140.0,0.44422,-0.4533,0.1563,-0.0166,-0.0832,2.2611
M195,0,E,19.45,O,0.49,-0.5545,20/12/2022,1,49.0,0.45398,-0.5539,0.1509,-0.0152,-0.031,2.2812
M200,0,E,19.95,O,0.38,0.0,22/12/2022,1,38.0,0.39055,-0.4338,0.1489,-0.0127,-0.0334,2.6626
M205,1,E,20.45,O,0.99,-0.4277,20/12/2022,2,9900.0,0.53062,-0.1717,0.076,-0.0201,-0.0203,1.6075
M210,1,E,20.95,O,2.3,0.0,19/12/2022,1,920.0,0.4173,-0.6005,0.1382,-0.0112,-0.0049,2.5864
M215,1,E,21.45,O,0.69,-0.1977,22/12/2022,10,16245.0,0.39523,-0.5795,0.1406,-0.0108,-0.0157,2.7508
M220,1,E,21.95,A,1.14,-0.544,22/12/2022,5,17603.0,0.4468,-0.5222,0.1479,-0.02,-0.0176,2.4003
M225,0,E,22.45,A,3.2,0.0561,16/12/2022,1,960.0,0.41238,-0.593,0.1232,-0.0107,-0.0033,2.963
M230,0,E,22.95,I,,,,,,0.40918,-0.5489,0.1186,-0.0114,,3.2301
M235,0,E,23.45,I,,,,,,0.44184,-0.6014,0.1025,-0.0103,,3.2904
M240,0,E,23.95,I,4.8,0.0191,16/12/2022,3,5780.0,0.46586,-0.5802,0.0891,-0.0103,-0.0021,3.6805
M245,0,E,24.45,I,,,,,,,,,,,
M250,0,E,24.95,I,5.5,-0.009,16/12/2022,1,5500.0,,,,,,
M255,0,E,25.45,I,,,,,,,,,,,
M265,0,E,26.45,I,3.8,-0.283,24/11/2022,1,380.0,,,,,,
M275,0,E,27.45,I,,,,,,,,,,,
M295,0,E,29.45,I,,,,,,,,,,,
M305,0,E,30.45,I,8.85,-0.2436,21/12/2022,2,2687.0,,,,,,
