TICKER,,ESTILO,STRIKE,A/I/O,ÚLTIMO,VARIAÇÃO,DATA,NEGÓCIOS,VOL.FINANCEIRO,VOLATILIDADE,DELTA,GAMMA,THETA($),THETA(%),VEGA
C167,0,A,15.85,I,6.5,,16/01/2023,1,5850.0,,,,,,
C177,0,A,16.85,I,,,,,,,,,,,
C182,0,A,17.35,I,,,,,,,,,,,
C187,0,A,17.85,I,5.0,,16/01/2023,1,4500.0,,,,,,
C192,0,A,18.35,I,,,,,,,,,,,
C197,0,A,18.85,I,,,,,,,,,,,
C202,0,A,19.35,I,,,,,,,,,,,
C207,0,A,19.85,I,,,,,,,,,,,
C212,0,A,20.35,I,,,,,,,,,,,
C217,0,A,20.85,I,,,,,,,,,,,
C222,0,A,21.35,I,1.4,,09/01/2023,1,280.0,,,,,,
C227,0,A,21.85,A,0.71,0.092,16/02/2023,6,14965.0,,,,,,
C232,0,A,22.35,A,0.36,-0.321,22/02/2023,1,108.0,0.152,0.5307,0.4664,-0.0168,-0.0468,2.2255
C237,0,A,22.85,O,0.17,-0.393,22/02/2023,1,51.0,0.157,0.3084,0.4009,-0.0133,-0.0782,1.9682
C240,0,E,23.1,O,0.15,-0.211,22/02/2023,3,356.0,0.164,0.2226,0.3257,-0.0112,-0.0744,1.6654
C242,0,A,23.35,O,0.1,-0.286,22/02/2023,2,28.0,0.159,0.145,0.257,-0.008,-0.0803,1.2732
C247,0,A,23.85,O,0.04,-0.636,22/02/2023,3,50.0,0.158,0.0679,0.1283,-0.0038,-0.0962,0.8513
C248,0,A,24.85,O,0.02,-0.667,17/02/2023,1,4.0,,,,,,
C262,0,A,25.35,O,,,,,,,,,,,
C265,0,E,25.6,O,0.6,0.091,03/10/2022,3,1380.0,,,,,,
C272,0,A,26.35,O,,,,,,,,,,,
C273,0,A,27.35,O,,,,,,,,,,,
