TICKER,,ESTILO,STRIKE,A/I/O,ÚLTIMO,VARIAÇÃO,DATA,NEGÓCIOS,VOL.FINANCEIRO,VOLATILIDADE,DELTA,GAMMA,THETA($),THETA(%),VEGA
O290,0,E,2.82,O,,,,,,,,,,,
O300,0,E,2.92,O,,,,,,,,,,,
O310,0,E,3.02,O,,,,,,,,,,,
O320,0,E,3.12,O,,,,,,,,,,,
O330,0,E,3.22,O,,,,,,0.71875,-0.033,0.0531,-0.0013,,0.1423
O340,0,E,3.32,O,,,,,,0.7175,-0.0328,0.0522,-0.0013,,0.1431
O350,0,E,3.42,O,0.03,,19/01/2023,1,30.0,0.67375,-0.038,0.0688,-0.0014,-0.0478,0.1472
O360,0,E,3.52,O,0.02,-0.3333,03/02/2023,6,12.0,0.595,-0.0349,0.0763,-0.0012,-0.0598,0.1308
O370,0,E,3.62,O,0.04,0.0,30/01/2023,1,4.0,0.655,-0.0419,0.0827,-0.0017,-0.0417,0.148
O380,0,E,3.72,O,0.02,-0.6,03/02/2023,1,250.0,0.585,-0.0371,0.0855,-0.0014,-0.0683,0.1312
O390,0,E,3.82,O,0.01,-0.5,22/02/2023,3,383.0,0.5775,-0.0481,0.107,-0.0017,-0.1655,0.1619
O400,0,E,3.92,O,0.01,-0.5,22/02/2023,2,201.0,0.55375,-0.0485,0.1434,-0.0019,-0.1941,0.1276
O410,0,E,4.02,O,0.01,0.0,16/02/2023,1,1.0,0.5275,-0.0505,0.1535,-0.0019,-0.1924,0.1333
O420,0,E,4.12,O,0.02,1.0,22/02/2023,2,480.0,0.5075,-0.0532,0.1701,-0.002,-0.1002,0.1359
O430,0,E,4.22,O,0.03,0.5,22/02/2023,4,430.0,0.49125,-0.085,0.2555,-0.0027,-0.0906,0.1929
O440,0,E,4.32,O,0.03,0.0,22/02/2023,6,465.0,0.49125,-0.112,0.3115,-0.0033,-0.1106,0.2371
O450,0,E,4.42,O,0.04,0.3333,22/02/2023,2,46.0,0.4425,-0.1367,0.3992,-0.0034,-0.0841,0.2715
O460,0,E,4.52,O,0.06,1.0,22/02/2023,5,1597.0,0.43687,-0.178,0.4801,-0.0039,-0.0652,0.3237
O465,0,E,4.57,O,0.06,0.5,22/02/2023,12,4571.0,0.43375,-0.2038,0.5254,-0.0042,-0.0697,0.3517
O470,0,E,4.62,O,0.07,0.75,22/02/2023,4,1025.0,0.43312,-0.2272,0.5593,-0.0044,-0.0632,0.3754
O475,0,E,4.67,O,0.1,1.0,22/02/2023,18,4101.0,0.43031,-0.2509,0.5932,-0.0046,-0.0462,0.3971
O480,0,E,4.72,O,0.09,0.5,22/02/2023,18,8780.0,0.42344,-0.287,0.6463,-0.0048,-0.0531,0.424
O485,1,E,4.77,O,0.11,0.8333,22/02/2023,12,5065.0,0.41187,-0.3249,0.7034,-0.0048,-0.0438,0.4471
O490,0,E,4.82,O,0.15,1.1429,22/02/2023,16,2624.0,0.42937,-0.3517,0.6928,-0.0052,-0.0346,0.4628
O495,1,E,4.87,O,0.17,0.7,22/02/2023,19,13605.0,0.41219,-0.3998,0.7544,-0.005,-0.0295,0.4799
O500,0,E,4.92,A,0.18,0.8,22/02/2023,26,21367.0,0.41688,-0.4384,0.7612,-0.0051,-0.0283,0.4897
O510,1,E,5.02,A,0.22,0.5714,22/02/2023,30,7256.0,0.42437,-0.506,0.7551,-0.0051,-0.0232,0.4965
O520,1,E,5.12,I,0.26,0.5294,22/02/2023,7,15307.0,0.41625,-0.589,0.7523,-0.0045,-0.0175,0.4832
O530,0,E,5.22,I,0.32,0.4545,22/02/2023,13,32781.0,0.40375,-0.6646,0.7267,-0.0037,-0.0117,0.4528
O540,0,E,5.32,I,0.39,0.4444,22/02/2023,20,93865.0,0.41875,-0.6745,0.6826,-0.0039,-0.01,0.4537
O550,0,E,5.42,I,0.5,0.5152,22/02/2023,1,3000.0,0.39906,-0.61,0.6945,-0.004,-0.008,0.5312
