TICKER,,ESTILO,STRIKE,A/I/O,ÚLTIMO,VARIAÇÃO,DATA,NEGÓCIOS,VOL.FINANCEIRO,VOLATILIDADE,DELTA,GAMMA,THETA($),THETA(%),VEGA
N285,0,E,2.85,O,,,,,,,,,,,
N325,0,E,3.25,O,,,,,,,,,,,
N365,0,E,3.65,O,,,,,,,,,,,
N405,0,E,4.05,O,0.04,,06/02/2023,2,160.0,,,,,,
N445,0,E,4.45,A,,,,,,,,,,,
N465,0,E,4.65,I,,,,,,0.49,-0.7223,1.0032,-0.0074,,0.2286
N485,0,E,4.85,I,,,,,,0.46875,-0.5826,0.8876,-0.007,,0.3663
N505,0,E,5.05,I,,,,,,,,,,,
N525,0,E,5.25,I,,,,,,,,,,,
N565,0,E,5.65,I,,,,,,,,,,,
N605,0,E,6.05,I,,,,,,,,,,,
N645,0,E,6.45,I,,,,,,,,,,,
N700,0,E,6.85,I,,,,,,,,,,,
